split,image_path,width,height,near,far
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00023.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00024.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00025.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00026.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00027.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00028.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00029.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00030.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00031.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00032.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00033.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00034.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00035.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00036.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0182_static_depth_L18_f00037.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0146_static_depth_L23_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0247_static_depth_L20_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00023.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00024.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00025.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00026.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00027.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00028.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00029.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0205_static_depth_L19_f00030.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00023.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00024.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00025.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00026.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00027.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00028.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00029.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00030.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00031.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00032.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00033.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00034.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00035.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00036.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00037.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00038.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00039.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00040.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00041.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0075_static_depth_L15_f00042.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00023.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00024.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00025.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00026.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0344_static_depth_L19_f00027.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00023.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0338_static_depth_L20_f00024.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0285_static_depth_L20_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00023.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00024.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00025.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0145_static_depth_L18_f00026.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00012.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00013.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00014.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00015.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00016.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00017.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00018.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00019.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00020.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00021.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00022.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00023.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00024.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00025.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00026.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00027.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00028.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00029.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00030.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00031.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00032.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00033.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00034.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00035.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0053_static_depth_L08_f00036.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00000.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00001.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00002.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00003.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00004.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00005.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00006.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00007.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00008.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00009.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00010.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00011.png,480,270,0.4,20.0
train,datasets/static_frames_480x270/train/episode_0445_static_depth_L22_f00012.png,480,270,0.4,20.0
